Path,Canonical,Transcript,Error_GT
L2_arctic_WAV/NJS_arctic_a0027,"[36, 37, 29, 14, 6, 34, 2, 32, 33, 14, 6, 40, 24, 25, 16, 6, 23, 41, 30, 36, 37, 9, 31, 11, 41, 27, 9, 2, 28, 6, 30, 10, 37, 40, 25, 41, 40, 2, 29, 6, 30, 29, 14, 6, 22, 19, 6, 38, 1]","[36, 37, 29, 14, 6, 34, 2, 33, 32, 33, 14, 6, 40, 24, 25, 16, 6, 23, 41, 30, 36, 37, 9, 8, 41, 27, 9, 2, 28, 6, 30, 10, 37, 40, 25, 41, 40, 2, 29, 6, 30, 29, 14, 6, 22, 19, 6, 38, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0028,"[33, 3, 16, 1, 25, 16, 33, 14, 6, 16, 1, 25, 22, 33, 8, 17]","[33, 3, 38, 1, 25, 16, 33, 14, 6, 38, 1, 25, 22, 33, 8, 17]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0029,"[4, 5, 33, 22, 8, 33, 34, 6, 40, 39, 1, 8, 28, 33, 5, 17, 25, 29, 37, 38, 6, 7, 6, 30, 36, 37, 4, 2, 30, 8, 33, 10, 27, 12, 30, 36, 33, 25]","[17, 5, 33, 22, 8, 33, 34, 6, 40, 39, 1, 8, 28, 33, 5, 17, 25, 29, 37, 38, 6, 30, 6, 30, 36, 37, 4, 2, 30, 8, 33, 10, 27, 12, 30, 36, 33, 25]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0030,"[14, 6, 24, 41, 17, 22, 19, 6, 10, 6, 30, 4, 5, 29]","[14, 6, 21, 41, 22, 19, 6, 36, 6, 30, 4, 5, 29]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0031,"[4, 19, 6, 39, 1, 10, 33, 25, 24, 12, 30, 17, 33, 6, 17, 26, 3, 33, 17, 40, 2, 32, 3, 33, 36]","[17, 19, 6, 39, 2, 10, 33, 25, 24, 12, 30, 17, 33, 6, 17, 26, 3, 33, 17, 40, 2, 32, 3, 33, 36]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0032,"[34, 6, 30, 34, 4, 5, 30, 34, 12, 29, 29, 6, 34, 36, 6, 33, 25, 2, 34, 22, 8, 33, 34, 24, 41, 40, 16, 6, 30, 22, 14, 6, 36, 6, 7, 12, 34, 41, 36, 5, 38, 33, 25, 34, 36, 5, 32]","[34, 6, 30, 40, 4, 5, 30, 34, 12, 30, 29, 6, 34, 36, 6, 33, 25, 2, 34, 22, 8, 33, 34, 24, 41, 40, 16, 6, 30, 22, 14, 6, 36, 6, 30, 12, 34, 41, 36, 5, 38, 33, 25, 34, 36, 5, 32]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0036,"[9, 25, 36, 1, 30, 17, 6, 30, 41, 36, 4, 25, 24, 31, 11, 36, 5, 28]","[9, 25, 36, 8, 1, 30, 17, 6, 30, 41, 4, 25, 24, 8, 36, 5, 28]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0037,"[14, 6, 39, 2, 40, 4, 25, 31, 11, 30, 28, 25, 39, 12, 30, 24, 37, 33, 25, 29, 19, 6, 30, 17, 34, 6, 36, 6, 7]","[14, 6, 39, 2, 40, 4, 25, 8, 30, 28, 25, 39, 12, 30, 24, 37, 33, 25, 29, 19, 6, 30, 17, 34, 6, 36, 6, 30]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0038,"[39, 6, 28, 24, 41, 38, 36, 37, 39, 8, 35, 3, 33, 35, 41, 30, 34, 6, 40]","[39, 6, 28, 24, 41, 22, 36, 37, 39, 8, 35, 3, 33, 35, 41, 30, 34, 6, 34]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0039,"[4, 2, 9, 6, 32, 9, 11, 17, 16, 25, 6, 30, 39, 6, 4, 6, 30, 2, 39, 25, 27, 8, 33, 36, 5, 30, 17, 19, 6, 40]","[17, 2, 9, 6, 32, 9, 11, 17, 16, 25, 6, 30, 39, 6, 33, 6, 30, 2, 39, 25, 27, 8, 33, 36, 5, 30, 17, 19, 6, 34]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0040,"[14, 6, 34, 2, 32, 31, 11, 40, 26, 37, 39, 12, 30, 17, 1, 39, 14, 6, 9, 25, 6, 40, 27, 12, 29, 6, 7, 12, 32, 24, 25, 33]","[14, 6, 34, 2, 32, 31, 11, 40, 26, 37, 39, 12, 30, 17, 1, 39, 14, 6, 9, 25, 6, 34, 27, 12, 29, 6, 30, 12, 32, 24, 25, 33]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0041,"[29, 25, 30, 39, 14, 6, 28, 14, 6, 28, 23, 31, 11, 14, 11, 36, 36, 37, 16, 33, 25, 4, 2, 34, 32, 5, 28]","[29, 25, 30, 39, 14, 6, 14, 6, 28, 23, 8, 14, 11, 36, 37, 16, 33, 25, 10, 2, 34, 32, 5, 28]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0042,"[24, 14, 11, 27, 11, 17, 24, 25, 6, 27, 34, 32, 28, 19, 6, 30, 24, 6, 40, 32, 2, 40, 5, 9, 2, 30, 12, 38, 4, 2, 34, 27, 5, 35]","[24, 3, 27, 11, 33, 24, 25, 6, 27, 34, 32, 28, 19, 6, 30, 24, 6, 34, 32, 2, 34, 5, 9, 2, 30, 12, 22, 4, 2, 34, 27, 5, 35]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0045,"[24, 25, 29, 37, 38, 17, 2, 39, 19, 6, 41, 40, 27, 39, 14, 6, 2, 36, 28, 25, 41, 40, 24, 25, 24, 41, 17, 27, 12, 29]","[24, 25, 29, 37, 38, 17, 2, 39, 19, 6, 41, 34, 27, 39, 14, 6, 2, 36, 28, 25, 41, 34, 24, 25, 24, 41, 17, 27, 8, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
L2_arctic_WAV/NJS_arctic_a0046,"[4, 2, 23, 1, 28, 22, 19, 6, 34, 36, 24, 6, 29, 24, 1, 14, 6, 40, 9, 14, 6, 30, 6, 7, 39, 6, 10, 34, 12, 17, 2, 30, 22, 6, 33]","[17, 2, 23, 1, 28, 22, 19, 6, 34, 36, 24, 6, 29, 24, 1, 14, 6, 40, 9, 14, 6, 30, 6, 30, 39, 6, 36, 34, 12, 2, 30, 22, 6, 33, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0047,"[27, 28, 31, 11, 34, 16, 25, 34, 14, 6, 17, 24, 6, 29, 23, 28, 25, 29, 17, 4, 2, 39, 14, 6, 36, 22, 41, 7, 40, 12, 38, 4, 2, 39, 11, 28, 22, 17, 8, 23]","[27, 28, 8, 34, 16, 25, 34, 14, 6, 10, 24, 6, 29, 23, 28, 25, 29, 17, 2, 39, 14, 6, 36, 22, 41, 7, 40, 12, 22, 4, 2, 39, 11, 28, 22, 17, 8, 23]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0048,"[24, 25, 28, 11, 27, 36, 41, 36, 4, 25, 24, 41, 7, 27, 1, 35, 25, 22, 29, 8, 33, 27, 28, 31, 11, 34, 28, 25]","[24, 25, 28, 11, 27, 36, 41, 4, 25, 24, 41, 7, 27, 1, 35, 6, 22, 29, 8, 33, 27, 28, 8, 34, 28, 25]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0051,"[4, 25, 28, 19, 6, 34, 39, 12, 40, 12, 38, 2, 17, 5, 28, 2, 27, 2, 36, 14, 6, 38, 1, 25, 27, 8, 28, 1, 22, 19, 6, 30, 36, 28, 25, 36, 6, 30, 36, 6, 17, 39, 6, 10, 26, 5, 28, 31, 11]","[4, 25, 28, 19, 6, 34, 39, 12, 34, 12, 38, 2, 17, 5, 28, 2, 27, 2, 36, 14, 6, 38, 1, 25, 27, 8, 28, 1, 22, 19, 6, 30, 36, 28, 25, 36, 6, 30, 36, 6, 17, 39, 6, 10, 26, 5, 28, 31, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0052,"[6, 36, 39, 12, 40, 2, 27, 26, 11, 33, 25, 2, 34, 27, 31, 11, 6, 30, 34, 6, 17, 2, 30, 34]","[6, 36, 39, 12, 34, 2, 27, 26, 11, 33, 25, 34, 27, 31, 11, 6, 30, 34, 6, 17, 2, 30, 34]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0053,"[34, 12, 17, 2, 30, 28, 25, 24, 6, 40, 22, 6, 7, 23, 1, 40, 27, 28, 31, 11, 40, 17, 36, 14, 6, 36, 28, 25, 31, 11, 38, 1, 4, 2, 24, 41, 7, 27, 1, 35, 25, 22]","[34, 12, 17, 2, 30, 28, 25, 24, 6, 34, 22, 6, 7, 23, 1, 34, 27, 28, 8, 34, 36, 14, 6, 36, 28, 25, 8, 38, 1, 4, 2, 24, 41, 7, 27, 1, 35, 25, 22]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0054,"[4, 5, 33, 39, 2, 40, 30, 12, 10, 6, 7, 3, 30, 4, 2, 33, 3, 27]","[17, 5, 33, 39, 2, 34, 30, 12, 10, 6, 30, 3, 30, 4, 2, 33, 3, 27]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0058,"[14, 6, 27, 19, 6, 29, 22, 33, 1, 6, 30, 22, 1, 29, 19, 6, 9, 2, 30, 29, 8, 33, 14, 11, 36, 2, 38, 27, 26, 11, 33, 25, 3, 34, 2, 36, 25, 4, 2, 30, 5, 30, 25, 10, 6, 7, 5, 28, 34]","[14, 6, 27, 5, 29, 22, 33, 1, 6, 30, 22, 1, 29, 19, 6, 9, 2, 30, 29, 8, 33, 3, 36, 2, 22, 27, 11, 33, 25, 8, 34, 2, 36, 25, 17, 2, 30, 5, 30, 25, 10, 6, 7, 5, 28, 34]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0059,"[24, 6, 40, 6, 29, 41, 27, 26, 37, 28, 6, 36, 2, 32, 6, 33, 2, 30, 34, 39, 12, 40, 23, 8, 30]","[24, 6, 40, 6, 29, 41, 27, 26, 37, 28, 6, 36, 2, 32, 6, 33, 6, 2, 30, 34, 39, 12, 34, 23, 8, 30]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0060,"[5, 30, 25, 39, 19, 6, 30, 31, 11, 39, 12, 30, 34, 8, 24, 1, 28, 14, 6, 27, 4, 41, 36]","[5, 30, 25, 39, 19, 6, 30, 8, 39, 12, 30, 34, 8, 24, 1, 28, 14, 6, 27, 4, 41, 36]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0062,"[4, 2, 29, 5, 30, 34, 36, 5, 33, 17, 6, 30, 36, 37, 25, 35, 12, 4, 1, 40, 22, 19, 6, 34]","[4, 2, 29, 5, 30, 34, 36, 1, 17, 6, 30, 36, 37, 25, 35, 12, 4, 1, 34, 22, 19, 6, 34]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0063,"[26, 5, 34, 6, 36, 39, 12, 40, 2, 29, 41, 30, 24, 37, 41, 34, 27, 36, 2, 34, 36, 33, 19, 6, 30, 18, 1]","[26, 5, 34, 6, 36, 39, 12, 34, 2, 29, 41, 30, 24, 37, 41, 34, 27, 36, 2, 34, 36, 33, 5, 30, 18, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0064,"[4, 2, 22, 8, 33, 10, 41, 30, 17, 22, 6, 22, 10, 17, 19, 6, 40, 32, 41, 34, 36, 39, 6, 4, 14, 11, 36, 5, 30, 25, 17, 6, 38, 5, 28, 2, 32, 29, 2, 30, 36, 34]","[17, 2, 22, 8, 33, 10, 41, 30, 22, 6, 10, 17, 19, 6, 40, 32, 41, 34, 36, 39, 6, 4, 14, 11, 5, 30, 25, 17, 6, 38, 5, 28, 2, 29, 2, 30, 36, 34]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0065,"[4, 19, 6, 27, 28, 31, 11, 40, 17, 30, 14, 11, 2, 30, 36, 6, 28, 24, 6, 40, 22, 6, 7, 23, 1, 40, 39, 1, 28, 14, 6, 27, 27, 8, 33, 17, 40, 2, 38, 34, 36, 25, 28]","[4, 19, 6, 27, 28, 8, 34, 36, 30, 14, 11, 2, 30, 36, 6, 28, 24, 6, 34, 22, 6, 7, 23, 1, 40, 39, 1, 28, 14, 6, 27, 8, 33, 36, 34, 2, 38, 34, 36, 25, 28]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0067,"[9, 11, 33, 28, 25, 14, 6, 39, 6, 28, 6, 27, 34, 27, 26, 37, 40, 26, 37, 9, 25, 27, 33, 14, 6, 17]","[9, 11, 33, 28, 25, 14, 6, 39, 6, 28, 6, 27, 34, 27, 26, 37, 40, 26, 37, 9, 2, 27, 33, 14, 6, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0071,"[24, 39, 12, 36, 39, 12, 40, 4, 25, 3, 16, 18, 5, 27, 36, 12, 38, 26, 11, 33, 28, 6, 36, 2, 28, 34, 5, 30, 34, 19, 6, 9, 2, 30]","[39, 12, 36, 39, 12, 34, 4, 25, 3, 16, 13, 5, 27, 12, 22, 26, 11, 33, 28, 25, 36, 2, 28, 34, 5, 30, 34, 19, 6, 9, 2, 30]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0073,"[4, 2, 32, 33, 2, 29, 31, 11, 36, 1, 40, 14, 6, 40, 39, 1, 24, 5, 38, 25, 39, 6, 10, 28, 6, 36, 2, 28, 32, 12, 22, 25, 16, 41, 23, 40, 12, 30, 17, 1, 4, 5, 29]","[4, 2, 32, 33, 2, 29, 8, 36, 1, 34, 14, 6, 40, 39, 1, 24, 5, 38, 25, 39, 6, 10, 28, 25, 36, 2, 28, 32, 12, 22, 25, 16, 41, 27, 34, 5, 30, 17, 1, 4, 5, 29]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0075,"[4, 5, 33, 24, 41, 40, 16, 6, 30, 19, 6, 35, 19, 6, 30, 18, 9, 25, 6, 30, 36, 1, 12, 32, 36, 6, 17, 24, 6, 29]","[17, 5, 33, 24, 41, 40, 16, 6, 30, 19, 6, 35, 5, 30, 35, 9, 25, 6, 30, 36, 1, 12, 32, 36, 6, 17, 24, 6, 29]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0076,"[4, 25, 23, 33, 19, 6, 14, 6, 40, 22, 3, 28, 36, 1, 17, 4, 2, 22, 28, 12, 9, 17, 25, 32, 2, 30, 17]","[17, 6, 27, 33, 19, 6, 14, 6, 34, 22, 3, 28, 36, 1, 17, 17, 2, 22, 28, 12, 9, 17, 25, 32, 2, 30, 36]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0077,"[6, 36, 6, 40, 4, 2, 22, 14, 6, 1, 32, 3, 33, 36, 28, 25, 9, 25, 34, 5, 17]","[6, 36, 6, 40, 17, 2, 22, 14, 6, 33, 2, 32, 3, 33, 36, 28, 25, 9, 25, 34, 5, 17]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0078,"[4, 5, 30, 41, 30, 17, 41, 36, 34, 12, 32, 1, 24, 25, 36, 33, 14, 6, 17, 36, 6, 22, 41, 4, 2, 29, 24, 1]","[17, 5, 30, 41, 30, 17, 41, 36, 34, 12, 32, 1, 24, 25, 36, 33, 14, 6, 17, 36, 6, 22, 3, 36, 2, 29, 24, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0079,"[6, 36, 39, 12, 40, 2, 28, 3, 33, 18, 27, 2, 30, 37]","[6, 36, 39, 12, 34, 2, 28, 3, 33, 35, 27, 2, 30, 8, 25]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0081,"[24, 39, 12, 36, 6, 22, 9, 25, 17, 6, 17, 30, 3, 36, 27, 12, 29, 36, 2, 4, 2, 33, 3, 27]","[24, 39, 12, 36, 25, 22, 9, 25, 17, 25, 17, 30, 3, 36, 27, 12, 29, 36, 2, 17, 2, 33, 3, 27]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0082,"[24, 6, 40, 22, 19, 6, 34, 39, 12, 40, 34, 36, 33, 25, 29, 6, 7, 39, 6, 10, 16, 28, 12, 17]","[24, 25, 34, 22, 19, 6, 34, 39, 12, 40, 5, 34, 36, 33, 25, 29, 25, 7, 39, 6, 36, 16, 28, 12, 17]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0085,"[2, 36, 33, 6, 27, 2, 28, 12, 38, 22, 33, 5, 9, 16, 28, 12, 17, 33, 41, 30, 31, 11, 38, 1, 24, 6, 40, 22, 19, 6, 34]","[2, 36, 33, 6, 27, 2, 28, 12, 38, 22, 33, 5, 9, 16, 28, 3, 17, 33, 3, 30, 31, 11, 38, 1, 24, 25, 34, 22, 19, 6, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0086,"[17, 5, 10, 24, 41, 17, 27, 12, 29, 39, 6, 10, 36, 5, 33, 2, 16, 2, 28, 34, 12, 17, 2, 30, 30, 2, 34]","[17, 5, 10, 24, 41, 17, 27, 8, 29, 39, 6, 36, 36, 3, 33, 6, 16, 2, 28, 34, 12, 17, 30, 30, 2, 34]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0088,"[24, 25, 29, 19, 6, 17, 9, 11, 33, 4, 2, 36, 4, 2, 29, 41, 23, 2, 40, 25, 30, 39, 2, 40, 28, 31, 11, 17, 6, 17, 41, 30, 17, 33, 6, 40, 37, 29, 17, 24, 6, 40, 32, 41, 17, 28, 6, 7]","[24, 25, 29, 19, 6, 17, 9, 11, 33, 17, 2, 36, 24, 25, 17, 2, 29, 41, 23, 2, 40, 25, 30, 39, 2, 34, 28, 31, 11, 17, 6, 17, 41, 30, 17, 33, 6, 34, 37, 29, 17, 24, 25, 34, 32, 3, 17, 28, 25, 30]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]"
L2_arctic_WAV/NJS_arctic_a0089,"[4, 2, 30, 14, 6, 36, 23, 28, 31, 11, 39, 12, 40, 36, 33, 5, 35, 1, 2, 34, 36, 37, 9, 37, 36, 16, 14, 6]","[17, 5, 30, 14, 6, 36, 23, 28, 31, 11, 39, 12, 34, 36, 33, 5, 35, 1, 2, 34, 36, 37, 9, 37, 36, 16, 14, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0090,"[4, 2, 34, 6, 7, 6, 7, 38, 8, 6, 34, 2, 32, 33, 31, 11, 35, 36, 33, 41, 32, 2, 17, 28, 25]","[17, 5, 34, 25, 7, 23, 25, 7, 38, 8, 6, 34, 2, 32, 33, 8, 35, 36, 33, 41, 32, 2, 17, 28, 25]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0091,"[24, 6, 40, 16, 28, 12, 17, 23, 33, 37, 24, 3, 36, 39, 6, 10, 33, 19, 6, 18, 41, 36, 4, 2, 10, 8, 36]","[24, 25, 34, 16, 28, 12, 17, 23, 33, 25, 39, 24, 3, 36, 39, 6, 36, 33, 19, 6, 35, 41, 36, 17, 5, 10, 8, 36]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
L2_arctic_WAV/NJS_arctic_a0092,"[24, 25, 39, 5, 30, 36, 17, 14, 11, 30, 6, 30, 29, 6, 17, 34, 36, 33, 25, 29, 34, 1, 35, 6, 7, 4, 2, 9, 41, 17, 31, 11, 40, 12, 38, 16, 31, 11, 10, 9, 8, 33, 40]","[24, 25, 39, 5, 30, 36, 6, 17, 14, 11, 30, 6, 30, 29, 25, 17, 34, 36, 33, 25, 29, 34, 1, 35, 6, 7, 17, 5, 9, 41, 17, 31, 11, 34, 12, 38, 16, 31, 11, 36, 9, 8, 33, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
L2_arctic_WAV/NJS_arctic_a0093,"[22, 33, 1, 2, 22, 11, 28, 29, 6, 30, 2, 36, 24, 25, 27, 33, 14, 11, 35, 36, 41, 30, 17, 28, 6, 34, 2, 30, 17]","[22, 33, 1, 2, 22, 11, 28, 29, 6, 30, 2, 36, 24, 25, 27, 33, 41, 35, 36, 41, 30, 17, 28, 25, 34, 2, 30, 36]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
